5, 2, 5, 5, 17, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017241379310344827, 0.195, 0.253, 0.0, 0.5083872205668446, 0, 0.55140252413259327, 0
8, 4, 8, 8, 27, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01606425702811245, 0.191, 0.097, 0.1565621376722811, 0.20570699871160988, 1, 0.48761003135744629, 1
9, 4, 8, 8, 19, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.040697674418604654, 0.14, 0.07, 0.17992668803027953, 0.1218776400465931, 1, 0.45852637007711494, 1
2, 2, 2, 2, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07142857142857142, 0.269, 0.0, 0.06655924660794856, 0.21656333325873783, 1, 0.45508308117373775, 1
5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12121212121212122, 0.056999999999999995, 0.012999999999999984, 0.4682985052276933, 0.33870691197997155, 1, 0.43541510469278538, 1
2, 2, 2, 2, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06451612903225806, 0.121, 0.0, 0.07357474610589511, 0.21656333325873783, 1, 0.44910917818246293, 1
15, 4, 15, 15, 33, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05741626794258373, 0.11699999999999999, 0.09999999999999999, 0.07996306790897924, 0.38303502541148465, 1, 0.43846059026093653, 1
5, 3, 5, 5, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.056179775280898875, 0.1, 0.1, 0.10475117334177524, 0.26149532008663745, 1, 0.491241991492393, 1
7, 0, 7, 7, 8, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031914893617021274, 0.15500000000000003, 0.067, 0.0, 0.1085611296818307, 1, 0.40799339743940144, 1
9, 9, 9, 9, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 3, 3, 2, 2, 1, 1, 0, 0, 1, 1, 0.09183673469387756, 0.01100000000000001, 0.09, 0.3590372704747546, 0.363118713156939, 1, 0.48871616345337826, 1
6, 6, 6, 6, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.21739130434782608, 0.115, 0.023999999999999966, 0.06335481222196539, 0.47433918054808832, 1, 0.44237338571201995, 1
5, 4, 5, 5, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13157894736842105, 0.131, 0.014999999999999986, 0.09589140188709086, 0.37798625590014084, 1, 0.44666859577910739, 1
11, 7, 11, 11, 22, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.045714285714285714, 0.03, 0.103, 0.20108695136425164, 0.41214355188081409, 1, 0.46716353062391053, 1
4, 4, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13333333333333333, 0.233, 0.0, 0.2542536765805728, 0.38831984454739726, 1, 0.46740263389199321, 1
1, 1, 1, 1, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.047619047619047616, 0.574, 0.0, 0.04918819580530705, 0.30190454873491146, 1, 0.42881190762764826, 1
11, 7, 10, 10, 24, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 2, 1, 1, 0, 0, 0, 0, 1, 1, 0.0481283422459893, 0.066, 0.271, 0.26403068144857167, 0.64182960974316494, 0, 0.48573799843905163, 1
5, 3, 5, 5, 17, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03759398496240601, 0.145, 0.062, 0.0, 0.45376881865996327, 1, 0.46725326338639017, 1
1, 1, 1, 1, 8, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.017543859649122806, 0.201, 0.267, 0.1362763414390864, 0.39373903756204282, 1, 0.44976645789726211, 1
6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 4, 4, 3, 3, 2, 2, 1, 1, 0, 0, 0.18181818181818182, 0.219, 0.0, 0.38689361198844985, 0.26837524387174305, 1, 0.49614968421569627, 1
6, 6, 6, 6, 9, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 4, 4, 3, 3, 2, 2, 1, 1, 0, 0, 0.08823529411764706, 0.132, 0.287, 0.2362691930580116, 0.19380321654727214, 1, 0.47093269632874063, 1
13, 13, 13, 13, 5, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 5, 5, 3, 3, 1, 1, 0, 0, 0, 0, 0.4444444444444444, 0.098, 0.098, 0.5131457861806176, 0.3877855368883949, 1, 0.44060938547425404, 1
5, 5, 5, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.22727272727272727, 0.112, 0.297, 0.3223768055998519, 0.49025459003461025, 1, 0.4485037332839053, 1
6, 6, 6, 6, 15, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0.015584415584415584, 0.072, 0.073, 0.688220464555951, 0.047927366776939311, 1, 0.3095534076185481, 1
6, 2, 6, 6, 31, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014354066985645933, 0.148, 0.148, 0.2128899507490236, 0.0424806478597375, 1, 0.44346305814848241, 1
6, 6, 6, 6, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0.006355932203389831, 0.102, 0.265, 0.2718241268233567, 0.094584182626048063, 1, 0.44716874881620733, 1
12, 2, 12, 12, 41, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.017080745341614908, 0.126, 0.004999999999999977, 0.0343690629272203, 0.031546214726607916, 1, 0.47200625757111297, 1
7, 2, 7, 7, 24, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03286384976525822, 0.14, 0.27, 0.051424517881632, 0.2251737116861855, 1, 0.47980226554196798, 1
11, 2, 11, 11, 41, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017123287671232876, 0.035, 0.254, 0.037429037728181624, 0.11181700615532496, 1, 0.49664932255723282, 1
5, 3, 5, 5, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02857142857142857, 0.129, 0.10900000000000001, 0.20722695435288677, 0.15369018873356807, 1, 0.35565478744964663, 1
7, 1, 7, 7, 19, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030303030303030304, 0.03, 0.183, 0.0, 0.091659571695721184, 1, 0.35831705779631612, 1
5, 0, 5, 5, 24, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.006045949214026602, 0.07499999999999998, 0.255, 0.0, 0.012209400227839472, 1, 0.50043621120002901, 0
8, 7, 8, 8, 28, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.02564102564102564, 0.035, 0.089, 0.15022971628691553, 0.39573628094931379, 1, 0.4838852891384019, 1
13, 11, 13, 13, 37, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 4, 4, 3, 3, 2, 2, 1, 1, 0, 0, 0.04710144927536232, 0.165, 0.107, 0.4210352739236434, 0.2663053734086292, 1, 0.43926712516680044, 1
12, 3, 12, 12, 44, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007962840079628402, 0.01100000000000001, 0.085, 0.10337705747048084, 0.094508048746121662, 1, 0.43546109538895106, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.212, 0.156, 0, 0.45143470742694219, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.232, 0.29, 0, 0.40449034457197325, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.125, 0.155, 0, 0.33803721626550887, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.234, 0.168, 0, 0.37926160197834913, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.082, 0.314, 0, 0.16439124020316676, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.082, 0.314, 0, 0.16439124020316676, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.125, 0.155, 0, 0.33803721626550887, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.234, 0.168, 0, 0.37926160197834913, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.082, 0.314, 0, 0.16439124020316676, 1, 0.5, 1
11, 4, 11, 11, 41, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0.007959479015918957, 0.159, 0.051, 0.14362799865308862, 0.075167334437423336, 1, 0.443618899060093, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.053, 0.192, 0, 0.26059062065717703, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.147, 0.097, 0, 0.046451700405681889, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.047, 0.142, 0, 0.25721459652393502, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.199, 0.051, 0, 0.27406292138844224, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.053, 0.192, 0, 0.26059062065717703, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.147, 0.097, 0, 0.046451700405681889, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.053, 0.192, 0, 0.26059062065717703, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.147, 0.097, 0, 0.046451700405681889, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.147, 0.097, 0, 0.046451700405681889, 1, 0.5, 1
5, 5, 5, 5, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.12, 0.154, 0.14424851025318133, 0.40411799742565974, 1, 0.32477365206383491, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0.47442527271735752, 1, 0.5, 1
12, 5, 12, 12, 36, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008633093525179856, 0.132, 0.083, 0.11217221742002856, 0.08814114358066899, 1, 0.42866733289227016, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.102, 0.293, 0, 0.22923875149581149, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.114, 0.159, 0, 0.22487773788675433, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09090909090909091, 0.0, 0.39, 0.17077611319011649, 0.46131200432858749, 1, 0.47497866429620794, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0.50094086336253807, 0, 0.5, 1
13, 10, 13, 13, 37, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07894736842105263, 0.168, 0.0020000000000000018, 0.3497632230689624, 0.029978663051723222, 1, 0.30267927935266731, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.077, 0.396, 0, 0.43467912673609232, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.154, 0.093, 0, 0.057468816867238516, 1, 0.5, 1
4, 1, 4, 4, 13, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.029197080291970802, 0.046, 0.075, 0.04547582924081302, 0.092865330535533225, 1, 0.47779618991621658, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.304, 0, 0.50285379390573337, 0, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.191, 0.247, 0, 0.40595381001968894, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0.39399241035587584, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0.50094086336253807, 0, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.046, 0.304, 0, 0.41557140069537635, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.096, 0.096, 0, 0.19464035670689644, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.046, 0.304, 0, 0.41557140069537635, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.096, 0.096, 0, 0.19464035670689644, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0.50094086336253807, 0, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.096, 0.096, 0, 0.19464035670689644, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.096, 0.096, 0, 0.19464035670689644, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0.094, 0, 0.32835507065175135, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.046, 0.304, 0, 0.41557140069537635, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.096, 0.096, 0, 0.19464035670689644, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0.50094086336253807, 0, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0.50094086336253807, 0, 0.5, 1
23, 5, 23, 23, 80, 30, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1323529411764706, 0.036000000000000004, 0.17399999999999996, 0.02120330125026865, 0.093961079441723244, 1, 0.51184046785337944, 0
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.186, 0, 0.45353444289377459, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.287, 0.191, 0, 0.24661455160042037, 1, 0.5, 1
5, 2, 5, 5, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011389521640091117, 0.17399999999999996, 0.207, 0.09867961797986954, 0.017078466008484328, 1, 0.49074110900695234, 1
1, 0, 1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012195121951219513, 0.073, 0.115, 0.0, 0.12937194587949596, 1, 0.48115757038130347, 1
6, 2, 6, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.032432432432432434, 0.201, 0.477, 0.0, 0.09900525241514202, 1, 0.45426307822611917, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.234, 0.334, 0, 0.31724209767573736, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.202, 0.0, 0, 0.28056211555104932, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.234, 0.334, 0, 0.31724209767573736, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.202, 0.0, 0, 0.28056211555104932, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.202, 0.0, 0, 0.28056211555104932, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.234, 0.334, 0, 0.31724209767573736, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.202, 0.0, 0, 0.28056211555104932, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0.36345114068321921, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.245, 0.0, 0, 0.46263683529092792, 1, 0.5, 1
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.094, 0, 0.3240623800975152, 1, 0.5, 1
